,classes,X_UMAP,Y_UMAP
11400,neutrophil,6.7760034,4.9390745
11401,neutrophil,6.5040417,5.51157
11402,neutrophil,5.7353177,4.2410464
11403,neutrophil,9.204597,6.585127
11404,neutrophil,5.3685527,3.7414098
11405,neutrophil,5.890239,5.3637624
11406,neutrophil,6.615666,5.3840094
11407,neutrophil,9.564894,7.199834
11408,neutrophil,9.40439,7.1355853
11409,neutrophil,7.7303314,6.3860526
11410,neutrophil,7.9216022,6.065604
11411,neutrophil,7.2583294,6.1297555
11412,neutrophil,9.252766,5.6590858
11413,neutrophil,9.363841,7.3394537
11414,neutrophil,7.44637,6.0659475
11415,neutrophil,7.303927,6.3758874
11416,neutrophil,7.1291404,5.4966774
11417,neutrophil,7.010029,6.2032065
11418,neutrophil,7.38227,6.381207
11419,neutrophil,9.287894,6.7810507
11420,neutrophil,4.7545238,4.711361
11421,neutrophil,6.674163,5.2920732
11422,neutrophil,9.045025,7.284576
11423,neutrophil,5.6721845,4.7837048
11424,neutrophil,6.498404,4.733055
11425,neutrophil,8.304347,5.002489
11426,neutrophil,9.3970585,6.6416435
11427,neutrophil,6.71152,4.633106
11428,neutrophil,8.048598,4.8640714
11429,neutrophil,8.684301,5.8222685
11430,neutrophil,7.794558,6.12441
11431,neutrophil,9.002807,7.770482
11432,neutrophil,5.623214,4.525925
11433,neutrophil,7.031362,6.248411
11434,neutrophil,9.437442,6.935493
11435,neutrophil,6.8939614,6.243436
11436,neutrophil,9.731831,6.346704
11437,neutrophil,7.364698,6.462498
11438,neutrophil,6.3038526,5.4889817
11439,neutrophil,5.7785335,4.627831
11440,neutrophil,4.423449,5.338386
11441,neutrophil,9.69478,6.600785
11442,neutrophil,6.871173,6.0956926
11443,neutrophil,6.9904437,5.3926826
11444,neutrophil,6.0760336,5.7599277
11445,neutrophil,9.441136,6.6822014
11446,neutrophil,9.183877,6.5546174
11447,neutrophil,5.700656,5.1445055
11448,neutrophil,5.2620683,4.571275
11449,neutrophil,8.341245,5.48713
11450,neutrophil,9.255785,6.354715
11451,neutrophil,9.823295,6.4807887
11452,neutrophil,8.594929,6.3917027
11453,neutrophil,8.469153,5.321481
11454,neutrophil,7.5525603,6.281392
11455,neutrophil,9.496744,6.697717
11456,neutrophil,9.597472,6.808815
11457,neutrophil,4.851556,4.5373874
11458,neutrophil,6.601264,4.953452
11459,neutrophil,5.728585,5.432139
11460,neutrophil,7.5794983,6.1139684
11461,neutrophil,6.567076,6.076375
11462,neutrophil,9.261754,7.2559543
11463,neutrophil,9.36409,7.012248
11464,neutrophil,5.594884,3.7594683
11465,neutrophil,8.208608,5.859083
11466,neutrophil,8.144229,6.0945935
11467,neutrophil,8.000383,6.1681156
11468,neutrophil,8.094467,5.0748744
11469,neutrophil,9.328889,6.7901187
11470,neutrophil,8.898817,5.75834
11471,neutrophil,8.473681,6.4805903
11472,neutrophil,6.4659023,5.3299923
11473,neutrophil,9.258826,6.7136774
11474,neutrophil,4.7661157,4.7924843
11475,neutrophil,9.477153,6.80168
11476,neutrophil,8.863583,6.5345445
11477,neutrophil,9.233482,6.5885906
11478,neutrophil,7.367106,5.9909835
11479,neutrophil,6.41103,5.400154
11480,neutrophil,7.411423,5.9936633
11481,neutrophil,7.78639,6.136385
11482,neutrophil,6.295166,5.9349256
11483,neutrophil,7.892293,6.457702
11484,neutrophil,7.896172,6.173514
11485,neutrophil,7.991488,4.760439
11486,neutrophil,9.553702,6.9893913
11487,neutrophil,8.353332,5.827521
11488,neutrophil,9.881783,7.103806
11489,neutrophil,5.1725187,4.786089
11490,neutrophil,6.369591,5.927381
11491,neutrophil,9.244142,7.51821
11492,neutrophil,6.515912,5.849642
11493,neutrophil,8.547618,5.8421416
11494,neutrophil,8.241493,6.3968053
11495,neutrophil,7.5230303,6.0975165
11496,neutrophil,5.9948215,5.202916
11497,neutrophil,4.8473015,4.6733522
11498,neutrophil,8.337834,6.337129
11499,neutrophil,9.442438,6.239026
11500,neutrophil,9.23301,6.7222924
11501,neutrophil,7.990326,5.5680637
11502,neutrophil,9.23725,6.65978
11503,neutrophil,9.667287,7.165718
11504,neutrophil,8.046529,6.1143427
11505,neutrophil,5.2047834,4.664292
11506,neutrophil,5.6749516,5.334117
11507,neutrophil,9.220523,7.004171
11508,neutrophil,8.202028,5.1952767
11509,neutrophil,7.6922593,6.239532
11510,neutrophil,4.866905,4.599392
11511,neutrophil,9.155717,6.447766
11512,neutrophil,6.802218,6.1967607
11513,neutrophil,9.209781,5.9788666
11514,neutrophil,6.433914,6.06806
11515,neutrophil,9.236238,6.6658425
11516,neutrophil,6.5661836,5.8436866
11517,neutrophil,8.150023,6.1162558
11518,neutrophil,6.47554,5.0841727
11519,neutrophil,7.3468175,4.895623
11520,neutrophil,7.7970257,6.3235536
11521,neutrophil,8.964066,6.9420147
11522,neutrophil,5.122573,5.0419464
11523,neutrophil,7.1437383,5.988093
11524,neutrophil,8.390622,6.0708685
11525,neutrophil,8.462797,6.1967716
11526,neutrophil,5.817507,3.7895267
11527,neutrophil,9.346147,7.2341065
11528,neutrophil,6.467082,5.874165
11529,neutrophil,7.566357,4.9054976
11530,neutrophil,8.733983,5.870731
11531,neutrophil,8.819096,6.538235
11532,neutrophil,4.7993307,4.6110177
11533,neutrophil,5.717066,3.7496624
11534,neutrophil,6.8083305,6.1405354
11535,neutrophil,6.553216,4.7972
11536,neutrophil,8.105657,4.9403534
11537,neutrophil,5.33174,4.75082
11538,neutrophil,8.060677,5.582229
11539,neutrophil,8.998206,6.7449045
11540,neutrophil,7.4068704,4.5154414
11541,neutrophil,7.7983775,4.835315
11542,neutrophil,9.563057,7.9095573
11543,neutrophil,9.440551,6.9463644
11544,neutrophil,8.844937,5.9083242
11545,neutrophil,5.045493,4.666852
11546,neutrophil,7.977493,5.2552795
11547,neutrophil,9.131169,6.5492735
11548,neutrophil,8.131715,5.834792
11549,neutrophil,9.061129,6.6375704
11550,neutrophil,6.8366385,6.105637
11551,neutrophil,10.191331,7.038076
11552,neutrophil,6.8329234,6.258387
11553,neutrophil,9.285408,6.6938076
11554,neutrophil,5.483376,4.1682887
11555,neutrophil,9.157107,6.522234
11556,neutrophil,10.076657,7.247418
11557,neutrophil,7.6954174,6.5045137
11558,neutrophil,8.581115,5.487926
11559,neutrophil,8.86463,6.604316
11560,neutrophil,6.0125694,5.4113255
11561,neutrophil,7.1755085,6.006977
11562,neutrophil,7.4998207,6.1679482
11563,neutrophil,6.7675447,4.897095
11564,neutrophil,8.267217,5.23559
11565,neutrophil,5.8624105,5.1522107
11566,neutrophil,5.087989,4.634464
11567,neutrophil,6.657216,6.1590505
11568,neutrophil,8.21643,6.4046183
11569,neutrophil,7.423577,5.1045485
11570,neutrophil,9.303363,6.65204
11571,neutrophil,9.0592785,6.6487064
11572,neutrophil,9.3064165,6.73098
11573,neutrophil,8.273016,5.267339
11574,neutrophil,5.772979,4.944598
11575,neutrophil,5.5723767,4.939547
11576,neutrophil,5.226261,4.9893885
11577,neutrophil,9.023473,6.5459933
11578,neutrophil,7.927231,6.5506883
11579,neutrophil,7.9658356,6.240245
11580,neutrophil,9.2774515,6.550772
11581,neutrophil,8.162967,6.1423855
11582,neutrophil,8.065635,6.0496235
11583,neutrophil,5.0036745,4.5597024
11584,neutrophil,5.345385,4.3853307
11585,neutrophil,6.9364448,4.622735
11586,neutrophil,8.904055,6.726508
11587,neutrophil,9.44221,5.978001
11588,neutrophil,9.532531,6.8452945
11589,neutrophil,9.409832,6.824673
11590,neutrophil,8.254569,5.2051935
11591,neutrophil,8.66559,6.4904094
11592,neutrophil,6.6970406,4.7349787
11593,neutrophil,8.113106,4.897412
11594,neutrophil,4.9588494,5.420537
11595,neutrophil,5.405824,4.320686
11596,neutrophil,6.7452607,5.4774847
11597,neutrophil,9.729105,6.74416
11598,neutrophil,9.222307,6.6667376
11599,neutrophil,7.1567307,5.6196227
11600,neutrophil,8.233757,6.587054
11601,neutrophil,9.08368,6.7493567
11602,neutrophil,8.0556345,6.9167986
11603,neutrophil,6.8514175,6.2638154
11604,neutrophil,5.6836357,5.31067
11605,neutrophil,9.326054,6.6691976
11606,neutrophil,8.551813,6.7231894
11607,neutrophil,5.582755,4.466486
11608,neutrophil,5.3667965,4.3063574
11609,neutrophil,7.25592,4.602636
11610,neutrophil,8.900302,6.85324
11611,neutrophil,7.4983716,6.1034036
11612,neutrophil,10.269402,7.3337812
11613,neutrophil,9.241168,6.863483
11614,neutrophil,6.6918344,5.759703
11615,neutrophil,8.018784,6.1360703
11616,neutrophil,9.163291,6.8853445
11617,neutrophil,10.15104,7.3493857
11618,neutrophil,5.932847,4.482951
11619,neutrophil,6.4391356,5.447185
11620,neutrophil,8.035475,6.3146563
11621,neutrophil,8.158765,5.8062177
11622,neutrophil,7.575606,6.1746798
11623,neutrophil,7.6143327,6.133037
11624,neutrophil,9.010994,6.21629
11625,neutrophil,7.606298,5.9966316
11626,neutrophil,6.305145,5.7166953
11627,neutrophil,7.3721123,6.336804
11628,neutrophil,6.597865,5.0773454
11629,neutrophil,6.810303,6.0830083
11630,neutrophil,9.990479,7.114947
11631,neutrophil,8.050893,5.972677
11632,neutrophil,6.7119594,5.0212016
11633,neutrophil,9.509584,7.1544676
11634,neutrophil,7.923162,5.9289837
11635,neutrophil,8.587943,5.5615544
11636,neutrophil,7.266022,6.009252
11637,neutrophil,9.564467,6.3435574
11638,neutrophil,9.222294,6.8231463
11639,neutrophil,8.15299,6.047494
11640,neutrophil,9.480897,6.8477283
11641,neutrophil,6.509197,5.924423
11642,neutrophil,5.7033587,5.0548162
11643,neutrophil,8.3359785,6.6654353
11644,neutrophil,7.6246514,6.248622
11645,neutrophil,8.245633,5.4991126
11646,neutrophil,9.46775,6.605155
11647,neutrophil,6.7299957,5.732138
11648,neutrophil,9.276156,6.577412
11649,neutrophil,8.226047,6.6558247
11650,neutrophil,8.97413,7.0865684
11651,neutrophil,8.007647,6.1425076
11652,neutrophil,8.018173,6.273441
11653,neutrophil,5.306386,4.6622148
11654,neutrophil,9.519258,6.6783013
11655,neutrophil,9.274328,6.872331
11656,neutrophil,7.9884744,6.116544
11657,neutrophil,9.172664,6.723488
11658,neutrophil,6.590012,5.9245653
11659,neutrophil,8.614818,5.729249
11660,neutrophil,5.394925,4.9400864
11661,neutrophil,7.633357,6.2807217
11662,neutrophil,6.915848,6.223957
11663,neutrophil,7.746692,5.922987
11664,neutrophil,7.118327,6.114782
11665,neutrophil,8.105215,6.30041
11666,neutrophil,9.128496,6.775786
11667,neutrophil,4.8597894,4.7780194
11668,neutrophil,6.2243705,4.218181
11669,neutrophil,9.164844,6.1490464
11670,neutrophil,9.153607,6.6736155
11671,neutrophil,10.039158,7.3685412
11672,neutrophil,9.197523,6.789215
11673,neutrophil,9.145737,5.915092
11674,neutrophil,9.698797,6.445703
11675,neutrophil,8.945194,6.658281
11676,neutrophil,7.5423493,6.359699
11677,neutrophil,8.203222,6.0126815
11678,neutrophil,6.741269,4.7717376
11679,neutrophil,6.0995765,4.498336
11680,neutrophil,6.966513,6.312212
11681,neutrophil,7.0801935,5.6854277
11682,neutrophil,5.164067,4.557409
11683,neutrophil,7.5580845,6.4293237
11684,neutrophil,6.4809546,5.9656873
11685,neutrophil,6.51084,5.490892
11686,neutrophil,5.604266,4.9326944
11687,neutrophil,9.388372,7.0165586
11688,neutrophil,6.4600916,4.6085815
11689,neutrophil,4.5120153,4.5071626
11690,neutrophil,6.539121,4.8695292
11691,neutrophil,4.898716,4.696859
11692,neutrophil,7.975023,5.9857845
11693,neutrophil,4.7501636,4.628429
11694,neutrophil,7.151738,6.247535
11695,neutrophil,9.808694,7.175928
11696,neutrophil,8.955247,7.364825
11697,neutrophil,6.190301,4.828297
11698,neutrophil,6.896952,6.27883
11699,neutrophil,6.5167885,4.3596344
11700,neutrophil,8.994843,6.60766
11701,neutrophil,8.819992,6.5331206
11702,neutrophil,6.4726095,5.663052
11703,neutrophil,7.672438,6.1815314
11704,neutrophil,7.127177,5.006592
11705,neutrophil,8.598303,6.6300955
11706,neutrophil,6.212751,5.5010705
11707,neutrophil,5.053666,5.5610824
11708,neutrophil,5.4016323,4.924331
11709,neutrophil,7.3430114,5.248245
11710,neutrophil,5.4097805,4.7493443
11711,neutrophil,7.965916,5.300262
11712,neutrophil,5.360913,5.587553
11713,neutrophil,5.292693,4.7367797
11714,neutrophil,8.132971,6.4159727
11715,neutrophil,4.8190765,4.7732987
11716,neutrophil,9.689232,6.733423
11717,neutrophil,7.6549044,6.3155236
11718,neutrophil,5.619651,5.2711678
11719,neutrophil,7.197691,4.874915
11720,neutrophil,7.6679683,6.1107726
11721,neutrophil,7.129658,4.658575
11722,neutrophil,8.285348,6.4139557
11723,neutrophil,9.502719,6.28766
11724,neutrophil,7.3410482,6.2568235
11725,neutrophil,9.277662,6.79402
11726,neutrophil,7.4380717,4.8174644
11727,neutrophil,8.097018,6.467084
11728,neutrophil,9.64471,7.606284
11729,neutrophil,7.961406,5.734671
11730,neutrophil,8.933707,6.5515947
11731,neutrophil,9.148145,6.707614
11732,neutrophil,6.611838,4.8545923
11733,neutrophil,9.607508,6.018603
11734,neutrophil,8.206895,5.9899664
11735,neutrophil,7.201088,6.2187066
11736,neutrophil,8.843101,6.543188
11737,neutrophil,9.82424,6.7101536
11738,neutrophil,8.68167,6.628254
11739,neutrophil,6.454657,4.5020432
11740,neutrophil,6.65678,5.863414
11741,neutrophil,8.503409,5.3432965
11742,neutrophil,6.6890416,4.940353
11743,neutrophil,4.8699837,4.776161
11744,neutrophil,8.382995,6.153592
11745,neutrophil,5.7486186,4.490638
11746,neutrophil,7.801512,5.7684145
11747,neutrophil,5.3043966,4.868597
11748,neutrophil,6.1684074,4.5082107
11749,neutrophil,6.2475495,5.608714
11750,neutrophil,7.412797,6.425261
11751,neutrophil,4.589766,4.836289
11752,neutrophil,7.435463,6.0161
11753,neutrophil,6.5076456,6.040394
11754,neutrophil,8.711115,6.5238748
11755,neutrophil,8.904644,7.5137973
11756,neutrophil,8.758127,6.377461
11757,neutrophil,8.171299,6.905747
11758,neutrophil,6.2444277,5.7976494
11759,neutrophil,9.098261,6.960231
11760,neutrophil,6.7202506,4.966852
11761,neutrophil,7.1069736,6.1025715
11762,neutrophil,5.710784,5.1628575
11763,neutrophil,10.212647,5.622423
11764,neutrophil,5.469882,4.702641
11765,neutrophil,9.237462,6.7003136
11766,neutrophil,6.9480715,5.7476916
11767,neutrophil,6.806127,6.205816
11768,neutrophil,10.123707,7.2222786
11769,neutrophil,9.21646,6.871393
11770,neutrophil,7.290311,4.5099516
11771,neutrophil,8.753377,6.7296968
11772,neutrophil,5.4576697,4.6546297
11773,neutrophil,7.0612965,6.0407815
11774,neutrophil,8.75884,6.515939
11775,neutrophil,8.113223,5.9910502
11776,neutrophil,4.899046,4.592218
11777,neutrophil,6.4365964,4.4842257
11778,neutrophil,9.146675,7.1257873
11779,neutrophil,4.9836555,4.6569695
11780,neutrophil,8.3969345,5.471148
11781,neutrophil,8.573897,6.427418
11782,neutrophil,5.1832156,5.5711184
11783,neutrophil,6.552936,5.733089
11784,neutrophil,10.13272,7.367446
11785,neutrophil,7.773857,5.8444643
11786,neutrophil,9.546801,6.9751534
11787,neutrophil,6.5275164,4.4359603
11788,neutrophil,9.400738,6.7253776
11789,neutrophil,9.47652,6.4642663
11790,neutrophil,9.693703,6.676729
11791,neutrophil,8.603551,6.3987646
11792,neutrophil,5.362998,4.5589905
11793,neutrophil,7.978613,6.16906
11794,neutrophil,8.026137,6.345037
11795,neutrophil,6.6315174,5.3494663
11796,neutrophil,8.242089,6.4442134
11797,neutrophil,8.752177,6.534556
11798,neutrophil,5.4855084,4.2548313
11799,neutrophil,7.811964,4.8138328
11800,neutrophil,9.008916,6.6661425
11801,neutrophil,7.9836774,6.4544177
11802,neutrophil,9.417927,6.91477
11803,neutrophil,8.66218,6.2936373
11804,neutrophil,6.523678,4.770963
11805,neutrophil,8.991505,6.4043274
11806,neutrophil,8.790919,6.5354075
11807,neutrophil,7.933327,6.232673
11808,neutrophil,8.805537,6.418611
11809,neutrophil,8.582585,6.6839085
11810,neutrophil,7.8525715,4.9559884
11811,neutrophil,5.2887483,4.76985
11812,neutrophil,8.312277,6.451309
11813,neutrophil,9.155317,6.8071237
11814,neutrophil,8.850283,6.2364554
11815,neutrophil,7.4399366,6.119173
11816,neutrophil,6.603674,6.1197815
11817,neutrophil,9.344379,6.4737673
11818,neutrophil,6.9603314,4.930678
11819,neutrophil,7.9670954,5.928411
11820,neutrophil,6.421444,5.319989
11821,neutrophil,6.2911487,5.7563157
11822,neutrophil,9.3971615,7.1529584
11823,neutrophil,7.8493905,6.395403
11824,neutrophil,7.4626484,6.0679746
11825,neutrophil,6.844878,5.549578
11826,neutrophil,6.0461097,5.4354134
11827,neutrophil,8.672362,6.4932942
11828,neutrophil,5.488456,4.6057787
11829,neutrophil,8.754578,6.5797753
11830,neutrophil,7.8179955,5.024768
11831,neutrophil,8.616946,6.1402397
11832,neutrophil,8.551966,6.4999447
11833,neutrophil,6.0285397,5.924666
11834,neutrophil,9.025971,6.6959763
11835,neutrophil,8.05892,5.110062
11836,neutrophil,7.2759166,6.319525
11837,neutrophil,5.7816186,3.8390288
11838,neutrophil,8.014832,6.194631
11839,neutrophil,8.669678,6.435031
11840,neutrophil,6.9275203,5.727688
11841,neutrophil,7.7879267,4.7434964
11842,neutrophil,7.9403567,4.9772263
11843,neutrophil,9.267222,5.7269707
11844,neutrophil,9.510079,6.486286
11845,neutrophil,8.071141,5.934081
11846,neutrophil,6.408133,4.331141
11847,neutrophil,6.6321263,5.846311
11848,neutrophil,7.6492586,6.11277
11849,neutrophil,8.578682,6.54965
11850,neutrophil,8.848957,6.587075
11851,neutrophil,8.651147,6.307134
11852,neutrophil,7.3226595,5.400432
11853,neutrophil,8.326267,5.47833
11854,neutrophil,8.41509,6.383271
11855,neutrophil,5.8145175,4.783225
11856,neutrophil,6.160954,4.2472534
11857,neutrophil,8.707799,6.695525
11858,neutrophil,8.441438,6.3772817
11859,neutrophil,8.261343,6.2812467
11860,neutrophil,4.811423,4.732801
11861,neutrophil,6.4695325,5.093466
11862,neutrophil,8.004316,5.168528
11863,neutrophil,8.470638,6.278584
11864,neutrophil,7.0704727,4.933468
11865,neutrophil,6.611465,4.5769396
11866,neutrophil,6.7762218,4.9823923
11867,neutrophil,8.856532,6.5532637
11868,neutrophil,5.772432,4.935438
11869,neutrophil,8.581144,5.469179
11870,neutrophil,6.5577645,4.4295583
11871,neutrophil,8.070965,6.1555305
11872,neutrophil,7.411045,5.8575826
11873,neutrophil,6.6214914,5.8085213
11874,neutrophil,6.8711605,6.177614
11875,neutrophil,7.8733864,5.9026275
11876,neutrophil,6.6099777,5.1829643
11877,neutrophil,6.5200458,5.730344
11878,neutrophil,4.8248734,4.72662
11879,neutrophil,5.728957,5.2689795
11880,neutrophil,9.099426,5.525927
11881,neutrophil,8.642447,5.2981253
11882,neutrophil,5.091991,4.26402
11883,neutrophil,8.866192,6.6194572
11884,neutrophil,9.688165,6.6525445
11885,neutrophil,8.260288,6.336771
11886,neutrophil,7.469223,6.1966825
11887,neutrophil,7.4229,6.32537
11888,neutrophil,8.758713,6.6218905
11889,neutrophil,6.4643793,5.5022726
11890,neutrophil,6.7412376,5.685777
11891,neutrophil,6.570388,5.4045873
11892,neutrophil,6.146419,4.5149403
11893,neutrophil,8.771715,6.5807934
11894,neutrophil,6.5971303,5.4914393
11895,neutrophil,7.1260095,6.252334
11896,neutrophil,8.84083,6.6154647
11897,neutrophil,8.693801,6.558713
11898,neutrophil,5.394957,5.5464306
11899,neutrophil,7.8951807,5.30876
11900,neutrophil,5.960023,5.255773
11901,neutrophil,7.6295123,6.329393
11902,neutrophil,7.87307,5.9387527
11903,neutrophil,6.9985943,5.697473
11904,neutrophil,5.3084826,5.0306783
11905,neutrophil,9.205059,6.6914315
11906,neutrophil,7.390942,6.244282
11907,neutrophil,4.71925,5.3560076
11908,neutrophil,6.000591,5.3703547
11909,neutrophil,5.534525,4.614262
11910,neutrophil,4.6012278,4.538036
11911,neutrophil,8.654644,5.5396247
11912,neutrophil,6.3337154,4.8693466
11913,neutrophil,8.030841,5.9238443
11914,neutrophil,9.820833,7.0619345
